season,voting_method,week,eliminated,n_survivors,is_consistent,acceptance_rate,method,fan_votes_mean,survivor_names
14,percentage,8,Melissa Gilbert,6,True,0.7873894736842105,mcmc_smooth,"[0.13342507913567236, 0.12527805482628854, 0.12487841984103859, 0.2527854227963996, 0.21828861869734528, 0.1453444047032556]","['William Levy', 'Roshon Fegan', 'Melissa Gilbert', 'Donald Driver', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,9,Maria Menounos,4,True,0.8118,mcmc_smooth,"[0.17854403466071717, 0.36811546608335505, 0.2794651868014889, 0.17387531245443888]","['William Levy', 'Donald Driver', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,10,"Finale: Donald Driver, Katherine Jenkins, William Levy",3,True,0.6049578947368421,mcmc_finale,"[0.21598270274163253, 0.44557598045983154, 0.33844131679853595]","['William Levy', 'Donald Driver', 'Katherine Jenkins']"
15,percentage,1,Pamela Anderson,13,True,0.6977473684210527,mcmc_prior,"[0.07293340724106687, 0.03259751755657529, 0.19692610154221046, 0.16057362121553664, 0.11322504337803665, 0.07090092890997736, 0.0361258059558287, 0.01999002270956575, 0.0634473278359257, 0.052489391465527196, 0.040741489107303366, 0.12267186066072874, 0.017377482421717386]","['Gilles Marini', 'Sabrina Bryan', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Pamela Anderson', 'Helio Castroneves', 'Joey Fatone', 'Drew Lachey', 'Bristol Palin', 'Melissa Rycroft']"
15,percentage,2,Joey Fatone,12,True,0.6703684210526316,mcmc_smooth,"[0.07534393739267455, 4.291547550303061e-06, 0.2219675500150616, 0.19184801579208702, 0.11175212620578871, 0.1254864766422039, 0.038128627516217546, 0.0013535057514718622, 0.001176111536148782, 0.06599146712842933, 0.15066974456263135, 0.016278145909734913]","['Gilles Marini', 'Sabrina Bryan', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Helio Castroneves', 'Joey Fatone', 'Drew Lachey', 'Bristol Palin', 'Melissa Rycroft']"
15,percentage,3,Helio Castroneves,11,True,0.6761894736842106,mcmc_smooth,"[0.09664685583775583, 0.016869844754088238, 0.1799753495550864, 0.1897791548499963, 0.03296167431528674, 0.1356835255664244, 0.06444879750347218, 0.006427977095443818, 0.08317744236890261, 0.17320875707458416, 0.020820621078959278]","['Gilles Marini', 'Sabrina Bryan', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Helio Castroneves', 'Drew Lachey', 'Bristol Palin', 'Melissa Rycroft']"
15,percentage,3,Drew Lachey,11,True,0.7048105263157894,mcmc_smooth,"[0.05450884003936675, 0.06572996703582178, 0.19599544012839656, 0.1776976037999006, 2.0805918489789703e-06, 0.1625143103894824, 0.05759358019288334, 0.009736145040031948, 0.00019501072017051656, 0.18010898255644905, 0.095918039505648]","['Gilles Marini', 'Sabrina Bryan', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Helio Castroneves', 'Drew Lachey', 'Bristol Palin', 'Melissa Rycroft']"
15,percentage,4,Bristol Palin,9,True,0.7333578947368421,mcmc_smooth,"[0.12045862094035147, 0.13365750929064682, 0.1483655964701393, 0.17617592692562728, 0.05450192487367599, 0.13735539824439572, 0.09556266166143794, 0.0476992102474395, 0.08622315134628593]","['Gilles Marini', 'Sabrina Bryan', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Bristol Palin', 'Melissa Rycroft']"
15,percentage,5,None (No Elimination),8,True,1.0,smooth_projection (no elim),"[0.12649219893186336, 0.14035219830635182, 0.15579698984465784, 0.18500029488729466, 0.057231838364680356, 0.144235308552128, 0.10034924121638952, 0.09054192989663443]","['Gilles Marini', 'Sabrina Bryan', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Melissa Rycroft']"
15,percentage,6,Sabrina Bryan,8,True,0.6930736842105263,mcmc_smooth,"[0.10552740121782012, 0.07185501601305218, 0.12587572746483766, 0.1995479977111156, 0.12215246828188872, 0.11884737801502454, 0.15641379607504052, 0.09978021522122074]","['Gilles Marini', 'Sabrina Bryan', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Melissa Rycroft']"
15,percentage,7,None (No Elimination),7,True,1.0,smooth_projection (no elim),"[0.1136971087906069, 0.13562075929573497, 0.2149965804414903, 0.1316092532840823, 0.12804828993903805, 0.16852302040479497, 0.10750498784425247]","['Gilles Marini', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Melissa Rycroft']"
15,percentage,8,Gilles Marini,7,True,0.7324736842105263,mcmc_smooth,"[0.0768807995727743, 0.17457740594959642, 0.21636394434641187, 0.1365255500062509, 0.11622327587926712, 0.1914157283101165, 0.08801329593558287]","['Gilles Marini', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Melissa Rycroft']"
15,percentage,8,Kirstie Alley,7,True,0.7758526315789473,mcmc_smooth,"[0.0878769254584454, 0.09736667283220667, 0.20427299412601482, 0.19960413570612476, 0.11991323253498107, 0.20420920757051636, 0.08675683177171106]","['Gilles Marini', 'Kirstie Alley', 'Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Melissa Rycroft']"
15,percentage,9,Apolo Anton Ohno,5,True,0.7923894736842105,mcmc_smooth,"[0.2845436194577014, 0.12975436976178342, 0.20195349867393855, 0.24736054712859074, 0.1363879649779859]","['Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Melissa Rycroft']"
15,percentage,9,Emmitt Smith,5,True,0.802221052631579,mcmc_smooth,"[0.3076985245904676, 0.1482866543458704, 0.14817115197108643, 0.2350899743296351, 0.16075369476294046]","['Kelly Monaco', 'Apolo Anton Ohno', 'Emmitt Smith', 'Shawn Johnson', 'Melissa Rycroft']"
15,percentage,10,"Finale: Melissa Rycroft, Shawn Johnson, Kelly Monaco",3,True,0.6050315789473685,mcmc_finale,"[0.33132821637146237, 0.33474345298419983, 0.3339283306443377]","['Kelly Monaco', 'Shawn Johnson', 'Melissa Rycroft']"
16,percentage,1,None (No Elimination),12,True,1.0,prior_only (no elim),"[0.07409023059035778, 0.08088902677676446, 0.03541760027627743, 0.12228566323828005, 0.05914918914284575, 0.050939746577105184, 0.1641426770947737, 0.16051143222111144, 0.04530299886598768, 0.07082592927616528, 0.04423865940909962, 0.09220684653123168]","['Ingo Rademacher', 'Zendaya', 'Dorothy Hamill', 'Victor Ortiz', 'Alexandra Raisman', 'Jacoby Jones', 'D. L. Hughley', 'Andy Dick', 'Wynonna Judd', 'Kellie Pickler', 'Lisa Vanderpump', 'Sean Lowe']"
16,percentage,2,None (No Elimination),12,True,1.0,smooth_projection (no elim),"[0.07409023059035778, 0.08088902677676446, 0.03541760027627743, 0.12228566323828005, 0.05914918914284575, 0.050939746577105184, 0.1641426770947737, 0.16051143222111144, 0.04530299886598768, 0.07082592927616528, 0.04423865940909962, 0.09220684653123168]","['Ingo Rademacher', 'Zendaya', 'Dorothy Hamill', 'Victor Ortiz', 'Alexandra Raisman', 'Jacoby Jones', 'D. L. Hughley', 'Andy Dick', 'Wynonna Judd', 'Kellie Pickler', 'Lisa Vanderpump', 'Sean Lowe']"
16,percentage,3,Wynonna Judd,11,True,0.7223052631578948,mcmc_smooth,"[0.05522901513411551, 0.11586850192426947, 0.05635758456082988, 0.1301666377155297, 0.021941280458723247, 0.1690235887589989, 0.1855989281286791, 0.024536406789001448, 0.08287978458664626, 0.060164738966296046, 0.09823353297691038]","['Ingo Rademacher', 'Zendaya', 'Victor Ortiz', 'Alexandra Raisman', 'Jacoby Jones', 'D. L. Hughley', 'Andy Dick', 'Wynonna Judd', 'Kellie Pickler', 'Lisa Vanderpump', 'Sean Lowe']"
16,percentage,4,Lisa Vanderpump,10,True,0.7279894736842105,mcmc_smooth,"[0.003894662370899543, 0.15948625297870775, 0.03739505781064357, 0.11768696943059231, 0.04726632688625777, 0.22974418099118232, 0.17234565567438145, 0.08418899180556039, 0.020340982541714542, 0.12765091951006027]","['Ingo Rademacher', 'Zendaya', 'Victor Ortiz', 'Alexandra Raisman', 'Jacoby Jones', 'D. L. Hughley', 'Andy Dick', 'Kellie Pickler', 'Lisa Vanderpump', 'Sean Lowe']"
16,percentage,5,D. L. Hughley,9,True,0.7401578947368421,mcmc_smooth,"[0.07639934207442009, 0.13435028693933063, 0.10096641644920615, 0.17105846573477634, 0.04958951573465778, 0.06132121431726203, 0.17917954741926145, 0.11013228559282691, 0.11700292573825866]","['Ingo Rademacher', 'Zendaya', 'Victor Ortiz', 'Alexandra Raisman', 'Jacoby Jones', 'D. L. Hughley', 'Andy Dick', 'Kellie Pickler', 'Sean Lowe']"
16,percentage,6,Victor Ortiz,8,True,0.7563052631578947,mcmc_smooth,"[0.10221914332939225, 0.0845424790611748, 0.032060748591739435, 0.23362597236970828, 0.04732232558406064, 0.22104847443100734, 0.11438641541044543, 0.1647944412224718]","['Ingo Rademacher', 'Zendaya', 'Victor Ortiz', 'Alexandra Raisman', 'Jacoby Jones', 'Andy Dick', 'Kellie Pickler', 'Sean Lowe']"
16,percentage,7,Andy Dick,7,True,0.7742210526315789,mcmc_smooth,"[0.10632013685831317, 0.05703776784765458, 0.33371807763381933, 0.09485573175626026, 0.1146439377157902, 0.17152680650207217, 0.1218975416860903]","['Ingo Rademacher', 'Zendaya', 'Alexandra Raisman', 'Jacoby Jones', 'Andy Dick', 'Kellie Pickler', 'Sean Lowe']"
16,percentage,8,Sean Lowe,6,True,0.786978947368421,mcmc_smooth,"[0.09149716363029396, 0.08827704965661634, 0.3445616776419344, 0.16464991264494064, 0.2219626108895904, 0.08905158553662422]","['Ingo Rademacher', 'Zendaya', 'Alexandra Raisman', 'Jacoby Jones', 'Kellie Pickler', 'Sean Lowe']"
16,percentage,9,Ingo Rademacher,5,True,0.8010526315789473,mcmc_smooth,"[0.11577164588076748, 0.10524095423610899, 0.3644963773461396, 0.17070471424915332, 0.24378630828783057]","['Ingo Rademacher', 'Zendaya', 'Alexandra Raisman', 'Jacoby Jones', 'Kellie Pickler']"
16,percentage,10,"Finale: Kellie Pickler, Zendaya, Jacoby Jones",4,True,0.5934315789473684,mcmc_finale,"[0.1464940472438665, 0.41916957529713145, 0.15855113240984017, 0.27578524504916185]","['Zendaya', 'Alexandra Raisman', 'Jacoby Jones', 'Kellie Pickler']"
17,percentage,1,None (No Elimination),12,True,1.0,prior_only (no elim),"[0.07451759738009872, 0.03678831261891502, 0.06038934416313335, 0.09792303202926163, 0.03803010136488932, 0.06890182430489128, 0.055731907434400894, 0.2909979646804272, 0.044159027280368274, 0.041909361258435925, 0.07446817673126102, 0.11618335075391735]","['Valerie Harper', 'Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Keyshawn Johnson', 'Bill Engvall', 'Christina Milian', 'Nicole ""Snooki"" Polizzi', 'Jack Osbourne', 'Bill Nye']"
17,percentage,2,Keyshawn Johnson,12,True,0.7043052631578948,mcmc_smooth,"[0.058680452581660984, 0.1309956054235079, 0.004370161273703327, 0.10669099782407196, 0.0324607188553281, 0.0011857962803150594, 0.021041695505539366, 0.298680759517165, 0.0663405974333714, 0.07381918159475644, 0.0859316459372895, 0.11980238777329098]","['Valerie Harper', 'Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Keyshawn Johnson', 'Bill Engvall', 'Christina Milian', 'Nicole ""Snooki"" Polizzi', 'Jack Osbourne', 'Bill Nye']"
17,percentage,3,Bill Nye,11,True,0.7107157894736842,mcmc_smooth,"[0.14182707071192818, 0.19333230684119176, 0.019356188184801823, 0.105873876539663, 0.07605683978936997, 0.00551333501562515, 0.2623780175393265, 0.05569219767904238, 0.04040282262200722, 0.06818750638762573, 0.03137983868941829]","['Valerie Harper', 'Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Christina Milian', 'Nicole ""Snooki"" Polizzi', 'Jack Osbourne', 'Bill Nye']"
17,percentage,4,Valerie Harper,10,True,0.7334,mcmc_smooth,"[0.03337918526208727, 0.14402950028845843, 0.005043927892290029, 0.12712256564317884, 0.05141833589430169, 0.021646667130913, 0.3157671416689976, 0.11372326655352158, 0.13363539313162487, 0.054234016534626665]","['Valerie Harper', 'Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Christina Milian', 'Nicole ""Snooki"" Polizzi', 'Jack Osbourne']"
17,percentage,5,Christina Milian,9,True,0.664978947368421,mcmc_smooth,"[0.15601603309348513, 0.09485220567130218, 0.13474136114439894, 0.07120234612043187, 0.046392455002422596, 0.3121609246900685, 0.015936016438384333, 0.1287064936312644, 0.039992164208242]","['Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Christina Milian', 'Nicole ""Snooki"" Polizzi', 'Jack Osbourne']"
17,percentage,6,None (No Elimination),8,True,1.0,smooth_projection (no elim),"[0.15854257009673034, 0.09638825041437273, 0.13692337428784918, 0.07235540301224087, 0.04714373839241095, 0.31721608544219526, 0.13079077761329902, 0.04063980074090167]","['Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Nicole ""Snooki"" Polizzi', 'Jack Osbourne']"
17,percentage,7,"Nicole ""Snooki"" Polizzi",8,True,0.7446,mcmc_smooth,"[0.17712405242001758, 0.11069895569064825, 0.12980447312820687, 0.04418261049547825, 0.09345394737384079, 0.3594889311373717, 0.027636273492309182, 0.057610756262127326]","['Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Nicole ""Snooki"" Polizzi', 'Jack Osbourne']"
17,percentage,8,Brant Daugherty,7,True,0.7521157894736842,mcmc_smooth,"[0.08413363878797286, 0.1446042281391168, 0.09295936791360442, 0.09131232685533693, 0.1478985061657363, 0.3382498177428491, 0.10084211439538358]","['Brant Daugherty', 'Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Jack Osbourne']"
17,percentage,9,Elizabeth Berkley Lauren,6,True,0.7413263157894737,mcmc_smooth,"[0.07804566879789256, 0.09326204276063593, 0.12503254851708356, 0.19553421073670005, 0.39634079952519136, 0.11178472966249638]","['Elizabeth Berkley Lauren', 'Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Jack Osbourne']"
17,percentage,10,Leah Remini,5,True,0.8028,mcmc_smooth,"[0.08469534276135124, 0.1545437053574199, 0.21944149041276637, 0.41819115004318835, 0.12312831142527415]","['Leah Remini', 'Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Jack Osbourne']"
17,percentage,11,"Finale: Amber Riley, Corbin Bleu, Jack Osbourne",4,True,0.5915473684210526,mcmc_finale,"[0.16921815921977987, 0.2413726591591271, 0.4510189387023313, 0.13839024291876184]","['Corbin Bleu', 'Amber Riley', 'Bill Engvall', 'Jack Osbourne']"
18,percentage,1,Diana Nyad,12,True,0.6936631578947369,mcmc_prior,"[0.13787156869097567, 0.03510283357355743, 0.10540911954577482, 0.19260916519641566, 0.03750440640426916, 0.015061477632931345, 0.06374087230600921, 0.09088094485280071, 0.12122355229346078, 0.1389557882513072, 0.010639959073334197, 0.05100031217916379]","['Billy Dee Williams', 'Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Sean Avery', 'Diana Nyad', 'Charlie White', 'Amy Purdy', 'Meryl Davis', 'Drew Carey', 'Cody Simpson', 'NeNe Leakes']"
18,percentage,2,Sean Avery,11,True,0.6923052631578948,mcmc_smooth,"[0.08372444254016673, 0.034036720520411894, 0.08006573793514607, 0.15156386841857092, 0.04609043152317653, 0.06646092657872503, 0.07911113176807022, 0.1318148831364681, 0.22655393238086088, 0.04317419129618453, 0.05740373390221889]","['Billy Dee Williams', 'Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Sean Avery', 'Charlie White', 'Amy Purdy', 'Meryl Davis', 'Drew Carey', 'Cody Simpson', 'NeNe Leakes']"
18,percentage,3,None (No Elimination),9,True,1.0,smooth_projection (no elim),"[0.03911434418483675, 0.09201000516868672, 0.1741742807375953, 0.07637561778269575, 0.09091299013289383, 0.15147912692093446, 0.26035141905810105, 0.049614949749586176, 0.06596726626467009]","['Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Charlie White', 'Amy Purdy', 'Meryl Davis', 'Drew Carey', 'Cody Simpson', 'NeNe Leakes']"
18,percentage,4,None (No Elimination),9,True,1.0,smooth_projection (no elim),"[0.039114344184836745, 0.09201000516868671, 0.17417428073759528, 0.07637561778269573, 0.09091299013289382, 0.15147912692093443, 0.260351419058101, 0.04961494974958616, 0.06596726626467007]","['Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Charlie White', 'Amy Purdy', 'Meryl Davis', 'Drew Carey', 'Cody Simpson', 'NeNe Leakes']"
18,percentage,5,Cody Simpson,9,True,0.7317263157894737,mcmc_smooth,"[0.0001225156306384812, 0.14264444975393867, 0.1916093873526955, 0.047219380954552914, 0.08251965095639666, 0.15385777851919233, 0.2694511815805588, 0.007985858437750468, 0.10458979681427603]","['Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Charlie White', 'Amy Purdy', 'Meryl Davis', 'Drew Carey', 'Cody Simpson', 'NeNe Leakes']"
18,percentage,6,Drew Carey,8,True,0.7529789473684211,mcmc_smooth,"[0.0520211370476298, 0.16280356225982973, 0.19343410586597817, 0.11304839949593241, 0.060868089331518944, 0.1802133344652908, 0.05033474520078849, 0.18727662633303166]","['Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Charlie White', 'Amy Purdy', 'Meryl Davis', 'Drew Carey', 'NeNe Leakes']"
18,percentage,7,NeNe Leakes,7,True,0.7709157894736842,mcmc_smooth,"[0.18605140458306477, 0.17871590230442286, 0.1302807479625377, 0.13124071426567585, 0.10528471557649874, 0.16544026250817576, 0.1029862527996244]","['Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Charlie White', 'Amy Purdy', 'Meryl Davis', 'NeNe Leakes']"
18,percentage,8,Danica McKellar,6,True,0.7661263157894737,mcmc_smooth,"[0.1300857964746463, 0.1835565724323665, 0.16961455076379564, 0.14769729585740224, 0.16956633066629445, 0.1994794538054949]","['Danica McKellar', 'James Maslow', 'Candace Cameron Bure', 'Charlie White', 'Amy Purdy', 'Meryl Davis']"
18,percentage,9,Charlie White,5,True,0.7985368421052632,mcmc_smooth,"[0.18015250358629054, 0.21553919538280691, 0.164096989455378, 0.2167986508648029, 0.2234126607107217]","['James Maslow', 'Candace Cameron Bure', 'Charlie White', 'Amy Purdy', 'Meryl Davis']"
18,percentage,10,"Finale: Meryl Davis, Amy Purdy, Candace Cameron Bure",4,True,0.5989157894736842,mcmc_finale,"[0.2145573993111828, 0.256657075424032, 0.25840968629162786, 0.27037583897315737]","['James Maslow', 'Candace Cameron Bure', 'Amy Purdy', 'Meryl Davis']"
19,percentage,1,Lolo Jones,13,True,0.6828736842105263,mcmc_prior,"[0.11328690901921029, 0.093805499046704, 0.041130125979973266, 0.053481272296514344, 0.06015577653934169, 0.00021726835202922463, 0.037487560588122366, 0.16590525136783899, 0.007359185050929911, 0.25929617055796944, 0.00011122234775142553, 0.07800341952171488, 0.08976033933190024]","['Antonio Sabato Jr.', 'Jonathan Bennett', 'Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Lolo Jones', 'Randy Couture', 'Tommy Chong', 'Betsey Johnson', 'Michael Waltrip', 'Tavis Smiley', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,2,Tavis Smiley,12,True,0.6880315789473684,mcmc_smooth,"[0.12508353443586842, 0.11065826469972875, 0.01236396798509799, 0.0003447423909138211, 0.02431619651039221, 0.05999569742926993, 0.15135012143710136, 0.07161247787748884, 0.28795920476375114, 0.004250440497433229, 0.07502550753911516, 0.07703984443383917]","['Antonio Sabato Jr.', 'Jonathan Bennett', 'Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Randy Couture', 'Tommy Chong', 'Betsey Johnson', 'Michael Waltrip', 'Tavis Smiley', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,3,Randy Couture,11,True,0.7203684210526315,mcmc_smooth,"[0.19092183408510088, 0.12623062819149794, 0.033701397000730514, 0.0382856783376539, 3.549748871043162e-05, 0.009848601739275827, 0.16021221997761337, 0.0722431224891177, 0.28369261186054895, 0.06541715847968153, 0.01941125035006902]","['Antonio Sabato Jr.', 'Jonathan Bennett', 'Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Randy Couture', 'Tommy Chong', 'Betsey Johnson', 'Michael Waltrip', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,4,Betsey Johnson,10,True,0.6938105263157894,mcmc_smooth,"[0.1724263670114941, 0.1969966878180507, 0.007107494330926222, 0.07492796091961605, 0.001621706876763928, 0.18032397760757152, 0.01607754891478062, 0.30464472649907093, 0.04556081913750298, 0.00031271088422298943]","['Antonio Sabato Jr.', 'Jonathan Bennett', 'Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Tommy Chong', 'Betsey Johnson', 'Michael Waltrip', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,5,None (No Elimination),9,True,1.0,smooth_projection (no elim),"[0.1752438587221138, 0.2002156649650313, 0.007223632638006171, 0.07615230330090964, 0.0016482059891765482, 0.18327051833067004, 0.3096227006133078, 0.046305294779331, 0.0003178206614536382]","['Antonio Sabato Jr.', 'Jonathan Bennett', 'Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Tommy Chong', 'Michael Waltrip', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,6,Jonathan Bennett,9,True,0.7030315789473685,mcmc_smooth,"[0.20464437179511616, 0.01598495006850321, 0.031980047162708365, 0.06480077540980264, 0.023473771571210895, 0.270504252871677, 0.30459395656434407, 0.0473345760601441, 0.036683298496493495]","['Antonio Sabato Jr.', 'Jonathan Bennett', 'Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Tommy Chong', 'Michael Waltrip', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,7,Antonio Sabato Jr.,8,True,0.7450526315789474,mcmc_smooth,"[0.056953324511734855, 0.056043171636891195, 0.07534713436295766, 0.05646433448804915, 0.26433491748345184, 0.3391117061489031, 0.035371769848028034, 0.1163736415199842]","['Antonio Sabato Jr.', 'Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Tommy Chong', 'Michael Waltrip', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,8,Michael Waltrip,7,True,0.7752315789473684,mcmc_smooth,"[0.11385931632451086, 0.11260981707646911, 0.09977971530726658, 0.30137016958154056, 0.12269641019983331, 0.1601444335730157, 0.08954013793736378]","['Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Tommy Chong', 'Michael Waltrip', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,9,Lea Thompson,6,True,0.7715263157894737,mcmc_smooth,"[0.09996742856328364, 0.08906543560999884, 0.11620518346016202, 0.36480864104177285, 0.1808931537427154, 0.14906015758206728]","['Lea Thompson', 'Janel Parrish', 'Alfonso Ribeiro', 'Tommy Chong', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,10,Tommy Chong,5,True,0.8081157894736842,mcmc_smooth,"[0.18310173474801153, 0.17576160674149274, 0.19918256393889186, 0.22131436829344292, 0.22063972627816097]","['Janel Parrish', 'Alfonso Ribeiro', 'Tommy Chong', 'Bethany Mota', 'Sadie Robertson']"
19,percentage,11,"Finale: Alfonso Ribeiro, Sadie Robertson, Janel Parrish",4,True,0.5805157894736842,mcmc_finale,"[0.24243579549483385, 0.25154145928012006, 0.25147101182997195, 0.25455173339507414]","['Janel Parrish', 'Alfonso Ribeiro', 'Bethany Mota', 'Sadie Robertson']"
20,percentage,1,None (No Elimination),12,True,1.0,prior_only (no elim),"[0.048435633905935555, 0.042908570135575516, 0.03608395548590394, 0.0586792909412022, 0.05137922256929585, 0.05131807246034007, 0.1783192389311823, 0.08807878926905018, 0.10086823786628678, 0.0803282429619181, 0.08161633179969167, 0.181984413673618]","['Suzanne Somers', 'Willow Shields', 'Riker Lynch', 'Rumer Willis', 'Nastia Liukin', 'Michael Sam', 'Robert Herjavec', 'Charlotte McKinney', 'Noah Galloway', 'Redfoo', 'Patti LaBelle', 'Chris Soules']"
20,percentage,2,Redfoo,12,True,0.5916105263157895,mcmc_smooth,"[0.04684057716108085, 0.06212145442266663, 0.09228083637405372, 0.0698252553009163, 0.03609456234582755, 0.03634592786637474, 0.1533339528133339, 0.054484972053372674, 0.09129566424778636, 0.016814608551784058, 0.10871919812516992, 0.2318429907376333]","['Suzanne Somers', 'Willow Shields', 'Riker Lynch', 'Rumer Willis', 'Nastia Liukin', 'Michael Sam', 'Robert Herjavec', 'Charlotte McKinney', 'Noah Galloway', 'Redfoo', 'Patti LaBelle', 'Chris Soules']"
20,percentage,3,Charlotte McKinney,11,True,0.7167789473684211,mcmc_smooth,"[0.02325006315237156, 0.07174407082442812, 0.05044484312581369, 0.10057675806117945, 0.04047420922194847, 0.08869589756328419, 0.07224169552267248, 0.030677080494211854, 0.08911811187775935, 0.1648647309156533, 0.26791253924067754]","['Suzanne Somers', 'Willow Shields', 'Riker Lynch', 'Rumer Willis', 'Nastia Liukin', 'Michael Sam', 'Robert Herjavec', 'Charlotte McKinney', 'Noah Galloway', 'Patti LaBelle', 'Chris Soules']"
20,percentage,4,Michael Sam,10,True,0.7070842105263158,mcmc_smooth,"[0.058132475906009645, 0.05510411515703004, 0.08273862805153709, 0.08809309746285313, 0.0020232936802555223, 0.004558813631065367, 0.059035797370258464, 0.11373732155273328, 0.24803982577809705, 0.28853663141016034]","['Suzanne Somers', 'Willow Shields', 'Riker Lynch', 'Rumer Willis', 'Nastia Liukin', 'Michael Sam', 'Robert Herjavec', 'Noah Galloway', 'Patti LaBelle', 'Chris Soules']"
20,percentage,5,Suzanne Somers,9,True,0.7130842105263158,mcmc_smooth,"[0.015306344530446681, 0.04627504535554547, 0.13805054659133947, 0.1115334709857017, 0.01893771253725759, 0.06594937059371528, 0.07905699058568993, 0.20020001547858562, 0.3246905033417183]","['Suzanne Somers', 'Willow Shields', 'Riker Lynch', 'Rumer Willis', 'Nastia Liukin', 'Robert Herjavec', 'Noah Galloway', 'Patti LaBelle', 'Chris Soules']"
20,percentage,6,Patti LaBelle,8,True,0.7538842105263158,mcmc_smooth,"[0.05126852234928301, 0.08936237280189763, 0.14704758429091883, 0.09972989241965902, 0.11213008670587728, 0.13067427165908674, 0.03977984522239766, 0.3300074245508798]","['Willow Shields', 'Riker Lynch', 'Rumer Willis', 'Nastia Liukin', 'Robert Herjavec', 'Noah Galloway', 'Patti LaBelle', 'Chris Soules']"
